c6691,,-X629 | -X129,sodoku constraints
c6692,,-X729 | -X129,sodoku constraints
c6693,,-X829 | -X129,sodoku constraints
c6694,,-X929 | -X129,sodoku constraints
c6695,,-X329 | -X229,sodoku constraints
c6696,,-X429 | -X229,sodoku constraints
c6697,,-X529 | -X229,sodoku constraints
c6698,,-X629 | -X229,sodoku constraints
c6699,,-X729 | -X229,sodoku constraints
c6700,,-X829 | -X229,sodoku constraints
c6701,,-X929 | -X229,sodoku constraints
c6702,,-X429 | -X329,sodoku constraints
c6703,,-X529 | -X329,sodoku constraints
c6704,,-X629 | -X329,sodoku constraints
c6705,,-X729 | -X329,sodoku constraints
c6706,,-X829 | -X329,sodoku constraints
c6707,,-X929 | -X329,sodoku constraints
c6708,,-X529 | -X429,sodoku constraints
c6709,,-X629 | -X429,sodoku constraints
c6710,,-X729 | -X429,sodoku constraints
c6711,,-X829 | -X429,sodoku constraints
c6712,,-X929 | -X429,sodoku constraints
c6713,,-X629 | -X529,sodoku constraints
c6714,,-X729 | -X529,sodoku constraints
c6715,,-X829 | -X529,sodoku constraints
c6716,,-X929 | -X529,sodoku constraints
c6717,,-X729 | -X629,sodoku constraints
c6718,,-X829 | -X629,sodoku constraints
c6719,,-X929 | -X629,sodoku constraints
c6720,,-X829 | -X729,sodoku constraints
c6721,,-X929 | -X729,sodoku constraints
c6722,,-X929 | -X829,sodoku constraints
c6723,,-X231 | -X131,sodoku constraints
c6724,,-X331 | -X131,sodoku constraints
c6725,,-X431 | -X131,sodoku constraints
c6726,,-X531 | -X131,sodoku constraints
c6727,,-X631 | -X131,sodoku constraints
c6728,,-X731 | -X131,sodoku constraints
c6729,,-X831 | -X131,sodoku constraints
c6730,,-X931 | -X131,sodoku constraints
c6731,,-X331 | -X231,sodoku constraints
c6732,,-X431 | -X231,sodoku constraints
c6733,,-X531 | -X231,sodoku constraints
c6734,,-X631 | -X231,sodoku constraints
c6735,,-X731 | -X231,sodoku constraints
c6736,,-X831 | -X231,sodoku constraints
c6737,,-X931 | -X231,sodoku constraints
c6738,,-X431 | -X331,sodoku constraints
c6739,,-X531 | -X331,sodoku constraints
c6740,,-X631 | -X331,sodoku constraints
c6741,,-X731 | -X331,sodoku constraints
c6742,,-X831 | -X331,sodoku constraints
c6743,,-X931 | -X331,sodoku constraints
c6744,,-X531 | -X431,sodoku constraints
c6745,,-X631 | -X431,sodoku constraints
c6746,,-X731 | -X431,sodoku constraints
c6747,,-X831 | -X431,sodoku constraints
c6748,,-X931 | -X431,sodoku constraints
c6749,,-X631 | -X531,sodoku constraints
c6750,,-X731 | -X531,sodoku constraints
c6751,,-X831 | -X531,sodoku constraints
c6752,,-X931 | -X531,sodoku constraints
c6753,,-X731 | -X631,sodoku constraints
c6754,,-X831 | -X631,sodoku constraints
c6755,,-X931 | -X631,sodoku constraints
c6756,,-X831 | -X731,sodoku constraints
c6757,,-X931 | -X731,sodoku constraints
c6758,,-X931 | -X831,sodoku constraints
c6759,,-X232 | -X132,sodoku constraints
c6760,,-X332 | -X132,sodoku constraints
c6761,,-X432 | -X132,sodoku constraints
c6762,,-X532 | -X132,sodoku constraints
c6763,,-X632 | -X132,sodoku constraints
c6764,,-X732 | -X132,sodoku constraints
c6765,,-X832 | -X132,sodoku constraints
c6766,,-X932 | -X132,sodoku constraints
c6767,,-X332 | -X232,sodoku constraints
c6768,,-X432 | -X232,sodoku constraints
c6769,,-X532 | -X232,sodoku constraints
c6770,,-X632 | -X232,sodoku constraints
c6771,,-X732 | -X232,sodoku constraints
c6772,,-X832 | -X232,sodoku constraints
c6773,,-X932 | -X232,sodoku constraints
c6774,,-X432 | -X332,sodoku constraints
c6775,,-X532 | -X332,sodoku constraints
c6776,,-X632 | -X332,sodoku constraints
c6777,,-X732 | -X332,sodoku constraints
c6778,,-X832 | -X332,sodoku constraints
c6779,,-X932 | -X332,sodoku constraints
c6780,,-X532 | -X432,sodoku constraints
c6781,,-X632 | -X432,sodoku constraints
c6782,,-X732 | -X432,sodoku constraints
c6783,,-X832 | -X432,sodoku constraints
c6784,,-X932 | -X432,sodoku constraints
c6785,,-X632 | -X532,sodoku constraints
c6786,,-X732 | -X532,sodoku constraints
c6787,,-X832 | -X532,sodoku constraints
c6788,,-X932 | -X532,sodoku constraints
c6789,,-X732 | -X632,sodoku constraints
c6790,,-X832 | -X632,sodoku constraints
c6791,,-X932 | -X632,sodoku constraints
c6792,,-X832 | -X732,sodoku constraints
c6793,,-X932 | -X732,sodoku constraints
c6794,,-X932 | -X832,sodoku constraints
c6795,,-X233 | -X133,sodoku constraints
c6796,,-X333 | -X133,*sodoku constraints
c6797,,-X433 | -X133,sodoku constraints
c6798,,-X533 | -X133,sodoku constraints
c6799,,-X633 | -X133,sodoku constraints
c6800,,-X733 | -X133,sodoku constraints
c6801,,-X833 | -X133,sodoku constraints
c6802,,-X933 | -X133,sodoku constraints
c6803,,-X333 | -X233,sodoku constraints
c6804,,-X433 | -X233,sodoku constraints
c6805,,-X533 | -X233,sodoku constraints
c6806,,-X633 | -X233,sodoku constraints
c6807,,-X733 | -X233,sodoku constraints
c6808,,-X833 | -X233,sodoku constraints
c6809,,-X933 | -X233,sodoku constraints
c6810,,-X433 | -X333,*sodoku constraints
c6811,,-X533 | -X333,*sodoku constraints
c6812,,-X633 | -X333,*sodoku constraints
c6813,,-X733 | -X333,*sodoku constraints
c6814,,-X833 | -X333,*sodoku constraints
c6815,,-X933 | -X333,*sodoku constraints
c6816,,-X533 | -X433,sodoku constraints
c6817,,-X633 | -X433,sodoku constraints
c6818,,-X733 | -X433,sodoku constraints
c6819,,-X833 | -X433,sodoku constraints
c6820,,-X933 | -X433,sodoku constraints
c6821,,-X633 | -X533,sodoku constraints
c6822,,-X733 | -X533,sodoku constraints
c6823,,-X833 | -X533,sodoku constraints
c6824,,-X933 | -X533,sodoku constraints
c6825,,-X733 | -X633,sodoku constraints
c6826,,-X833 | -X633,sodoku constraints
c6827,,-X933 | -X633,sodoku constraints
c6828,,-X833 | -X733,sodoku constraints
c6829,,-X933 | -X733,sodoku constraints
c6830,,-X933 | -X833,sodoku constraints
c6831,,-X234 | -X134,sodoku constraints
c6832,,-X334 | -X134,sodoku constraints
c6833,,-X434 | -X134,sodoku constraints
c6834,,-X534 | -X134,sodoku constraints
c6835,,-X634 | -X134,sodoku constraints
c6836,,-X734 | -X134,sodoku constraints
c6837,,-X834 | -X134,sodoku constraints
c6838,,-X934 | -X134,sodoku constraints
c6839,,-X334 | -X234,sodoku constraints
c6840,,-X434 | -X234,sodoku constraints
c6841,,-X534 | -X234,sodoku constraints
c6842,,-X634 | -X234,sodoku constraints
c6843,,-X734 | -X234,sodoku constraints
c6844,,-X834 | -X234,sodoku constraints
c6845,,-X934 | -X234,sodoku constraints
c6846,,-X434 | -X334,sodoku constraints
c6847,,-X534 | -X334,sodoku constraints
c6848,,-X634 | -X334,sodoku constraints
c6849,,-X734 | -X334,sodoku constraints
c6850,,-X834 | -X334,sodoku constraints
c6851,,-X934 | -X334,sodoku constraints
c6852,,-X534 | -X434,sodoku constraints
c6853,,-X634 | -X434,sodoku constraints
c6854,,-X734 | -X434,sodoku constraints
c6855,,-X834 | -X434,sodoku constraints
c6856,,-X934 | -X434,sodoku constraints
c6857,,-X634 | -X534,sodoku constraints
c6858,,-X734 | -X534,sodoku constraints
c6859,,-X834 | -X534,sodoku constraints
c6860,,-X934 | -X534,sodoku constraints
c6861,,-X734 | -X634,sodoku constraints
c6862,,-X834 | -X634,sodoku constraints
c6863,,-X934 | -X634,sodoku constraints
c6864,,-X834 | -X734,sodoku constraints
c6865,,-X934 | -X734,sodoku constraints
c6866,,-X934 | -X834,sodoku constraints
c6867,,-X235 | -X135,sodoku constraints
c6868,,-X335 | -X135,sodoku constraints
c6869,,-X435 | -X135,sodoku constraints
c6870,,-X535 | -X135,sodoku constraints
c6871,,-X635 | -X135,sodoku constraints
c6872,,-X735 | -X135,sodoku constraints
c6873,,-X835 | -X135,sodoku constraints
c6874,,-X935 | -X135,sodoku constraints
c6875,,-X335 | -X235,sodoku constraints
c6876,,-X435 | -X235,sodoku constraints
c6877,,-X535 | -X235,sodoku constraints
c6878,,-X635 | -X235,sodoku constraints
c6879,,-X735 | -X235,sodoku constraints
c6880,,-X835 | -X235,sodoku constraints
c6881,,-X935 | -X235,sodoku constraints
c6882,,-X435 | -X335,sodoku constraints
c6883,,-X535 | -X335,sodoku constraints
c6884,,-X635 | -X335,sodoku constraints
c6885,,-X735 | -X335,sodoku constraints
c6886,,-X835 | -X335,sodoku constraints
c6887,,-X935 | -X335,sodoku constraints
c6888,,-X535 | -X435,sodoku constraints
c6889,,-X635 | -X435,sodoku constraints
c6890,,-X735 | -X435,sodoku constraints
c6891,,-X835 | -X435,sodoku constraints
c6892,,-X935 | -X435,sodoku constraints
c6893,,-X635 | -X535,sodoku constraints
c6894,,-X735 | -X535,sodoku constraints
c6895,,-X835 | -X535,sodoku constraints
c6896,,-X935 | -X535,sodoku constraints
c6897,,-X735 | -X635,sodoku constraints
c6898,,-X835 | -X635,sodoku constraints
c6899,,-X935 | -X635,sodoku constraints
c6900,,-X835 | -X735,sodoku constraints
c6901,,-X935 | -X735,sodoku constraints
c6902,,-X935 | -X835,sodoku constraints
c6903,,-X236 | -X136,sodoku constraints
c6904,,-X336 | -X136,sodoku constraints
c6905,,-X436 | -X136,sodoku constraints
c6906,,-X536 | -X136,sodoku constraints
c6907,,-X636 | -X136,sodoku constraints
c6908,,-X736 | -X136,sodoku constraints
c6909,,-X836 | -X136,sodoku constraints
c6910,,-X936 | -X136,sodoku constraints
c6911,,-X336 | -X236,sodoku constraints
c6912,,-X436 | -X236,sodoku constraints
c6913,,-X536 | -X236,sodoku constraints
c6914,,-X636 | -X236,sodoku constraints
c6915,,-X736 | -X236,sodoku constraints
c6916,,-X836 | -X236,sodoku constraints
c6917,,-X936 | -X236,sodoku constraints
c6918,,-X436 | -X336,sodoku constraints
c6919,,-X536 | -X336,sodoku constraints
c6920,,-X636 | -X336,sodoku constraints
c6921,,-X736 | -X336,sodoku constraints
c6922,,-X836 | -X336,sodoku constraints
c6923,,-X936 | -X336,sodoku constraints
c6924,,-X536 | -X436,sodoku constraints
c6925,,-X636 | -X436,sodoku constraints
c6926,,-X736 | -X436,sodoku constraints
c6927,,-X836 | -X436,sodoku constraints
c6928,,-X936 | -X436,sodoku constraints
c6929,,-X636 | -X536,sodoku constraints
c6930,,-X736 | -X536,sodoku constraints
c6931,,-X836 | -X536,sodoku constraints
c6932,,-X936 | -X536,sodoku constraints
c6933,,-X736 | -X636,sodoku constraints
c6934,,-X836 | -X636,sodoku constraints
c6935,,-X936 | -X636,sodoku constraints
c6936,,-X836 | -X736,sodoku constraints
c6937,,-X936 | -X736,sodoku constraints
c6938,,-X936 | -X836,sodoku constraints
c6939,,-X237 | -X137,sodoku constraints
c6940,,-X337 | -X137,sodoku constraints
c6941,,-X437 | -X137,sodoku constraints
c6942,,-X537 | -X137,sodoku constraints
c6943,,-X637 | -X137,sodoku constraints
c6944,,-X737 | -X137,sodoku constraints
c6945,,-X837 | -X137,sodoku constraints
c6946,,-X937 | -X137,sodoku constraints
c6947,,-X337 | -X237,sodoku constraints
c6948,,-X437 | -X237,sodoku constraints
c6949,,-X537 | -X237,sodoku constraints
c6950,,-X637 | -X237,sodoku constraints
c6951,,-X737 | -X237,sodoku constraints
c6952,,-X837 | -X237,sodoku constraints
c6953,,-X937 | -X237,sodoku constraints
c6954,,-X437 | -X337,sodoku constraints
c6955,,-X537 | -X337,sodoku constraints
c6956,,-X637 | -X337,sodoku constraints
c6957,,-X737 | -X337,sodoku constraints
c6958,,-X837 | -X337,sodoku constraints
c6959,,-X937 | -X337,sodoku constraints
c6960,,-X537 | -X437,sodoku constraints
c6961,,-X637 | -X437,sodoku constraints
c6962,,-X737 | -X437,sodoku constraints
c6963,,-X837 | -X437,sodoku constraints
c6964,,-X937 | -X437,sodoku constraints
c6965,,-X637 | -X537,sodoku constraints
c6966,,-X737 | -X537,sodoku constraints
c6967,,-X837 | -X537,sodoku constraints
c6968,,-X937 | -X537,sodoku constraints
c6969,,-X737 | -X637,sodoku constraints
c6970,,-X837 | -X637,sodoku constraints
c6971,,-X937 | -X637,sodoku constraints
c6972,,-X837 | -X737,sodoku constraints
c6973,,-X937 | -X737,sodoku constraints
c6974,,-X937 | -X837,sodoku constraints
c6975,,-X238 | -X138,sodoku constraints
c6976,,-X338 | -X138,sodoku constraints
c6977,,-X438 | -X138,sodoku constraints
c6978,,-X538 | -X138,sodoku constraints
c6979,,-X638 | -X138,sodoku constraints
c6980,,-X738 | -X138,sodoku constraints
c6981,,-X838 | -X138,sodoku constraints
c6982,,-X938 | -X138,sodoku constraints
c6983,,-X338 | -X238,*sodoku constraints
c6984,,-X438 | -X238,*sodoku constraints
c6985,,-X538 | -X238,*sodoku constraints
c6986,,-X638 | -X238,*sodoku constraints
c6987,,-X738 | -X238,*sodoku constraints
c6988,,-X838 | -X238,*sodoku constraints
c6989,,-X938 | -X238,*sodoku constraints
c6990,,-X438 | -X338,sodoku constraints
c6991,,-X538 | -X338,sodoku constraints
c6992,,-X638 | -X338,sodoku constraints
c6993,,-X738 | -X338,sodoku constraints
c6994,,-X838 | -X338,sodoku constraints
c6995,,-X938 | -X338,sodoku constraints
c6996,,-X538 | -X438,sodoku constraints
c6997,,-X638 | -X438,sodoku constraints
c6998,,-X738 | -X438,sodoku constraints
c6999,,-X838 | -X438,sodoku constraints
c7000,,-X938 | -X438,sodoku constraints
c7001,,-X638 | -X538,sodoku constraints
c7002,,-X738 | -X538,sodoku constraints
c7003,,-X838 | -X538,sodoku constraints
c7004,,-X938 | -X538,sodoku constraints
c7005,,-X738 | -X638,sodoku constraints
c7006,,-X838 | -X638,sodoku constraints
c7007,,-X938 | -X638,sodoku constraints
c7008,,-X838 | -X738,sodoku constraints
c7009,,-X938 | -X738,sodoku constraints
c7010,,-X938 | -X838,sodoku constraints
c7011,,-X239 | -X139,sodoku constraints
c7012,,-X339 | -X139,sodoku constraints
c7013,,-X439 | -X139,sodoku constraints
c7014,,-X539 | -X139,sodoku constraints
c7015,,-X639 | -X139,sodoku constraints
c7016,,-X739 | -X139,sodoku constraints
c7017,,-X839 | -X139,sodoku constraints
c7018,,-X939 | -X139,sodoku constraints
c7019,,-X339 | -X239,sodoku constraints
c7020,,-X439 | -X239,sodoku constraints
c7021,,-X539 | -X239,sodoku constraints
c7022,,-X639 | -X239,sodoku constraints
c7023,,-X739 | -X239,sodoku constraints
c7024,,-X839 | -X239,sodoku constraints
c7025,,-X939 | -X239,sodoku constraints
c7026,,-X439 | -X339,sodoku constraints
c7027,,-X539 | -X339,sodoku constraints
c7028,,-X639 | -X339,sodoku constraints
c7029,,-X739 | -X339,sodoku constraints
c7030,,-X839 | -X339,sodoku constraints
c7031,,-X939 | -X339,sodoku constraints
c7032,,-X539 | -X439,sodoku constraints
c7033,,-X639 | -X439,sodoku constraints
c7034,,-X739 | -X439,sodoku constraints
c7035,,-X839 | -X439,sodoku constraints
c7036,,-X939 | -X439,sodoku constraints
c7037,,-X639 | -X539,sodoku constraints
c7038,,-X739 | -X539,sodoku constraints
c7039,,-X839 | -X539,sodoku constraints
c7040,,-X939 | -X539,sodoku constraints
c7041,,-X739 | -X639,sodoku constraints
c7042,,-X839 | -X639,sodoku constraints
c7043,,-X939 | -X639,sodoku constraints
c7044,,-X839 | -X739,sodoku constraints
c7045,,-X939 | -X739,sodoku constraints
c7046,,-X939 | -X839,sodoku constraints
c7047,,-X241 | -X141,sodoku constraints
c7048,,-X341 | -X141,sodoku constraints
c7049,,-X441 | -X141,sodoku constraints
c7050,,-X541 | -X141,sodoku constraints
c7051,,-X641 | -X141,sodoku constraints
c7052,,-X741 | -X141,sodoku constraints
c7053,,-X841 | -X141,sodoku constraints
c7054,,-X941 | -X141,sodoku constraints
c7055,,-X341 | -X241,sodoku constraints
c7056,,-X441 | -X241,sodoku constraints
c7057,,-X541 | -X241,sodoku constraints
c7058,,-X641 | -X241,sodoku constraints
c7059,,-X741 | -X241,sodoku constraints
c7060,,-X841 | -X241,sodoku constraints
c7061,,-X941 | -X241,sodoku constraints
c7062,,-X441 | -X341,sodoku constraints
c7063,,-X541 | -X341,sodoku constraints
c7064,,-X641 | -X341,sodoku constraints
c7065,,-X741 | -X341,sodoku constraints
c7066,,-X841 | -X341,sodoku constraints
c7067,,-X941 | -X341,sodoku constraints
c7068,,-X541 | -X441,sodoku constraints
c7069,,-X641 | -X441,sodoku constraints
c7070,,-X741 | -X441,sodoku constraints
c7071,,-X841 | -X441,sodoku constraints
c7072,,-X941 | -X441,sodoku constraints
c7073,,-X641 | -X541,sodoku constraints
c7074,,-X741 | -X541,sodoku constraints
c7075,,-X841 | -X541,sodoku constraints
c7076,,-X941 | -X541,sodoku constraints
c7077,,-X741 | -X641,sodoku constraints
c7078,,-X841 | -X641,sodoku constraints
c7079,,-X941 | -X641,sodoku constraints
c7080,,-X841 | -X741,sodoku constraints
c7081,,-X941 | -X741,sodoku constraints
c7082,,-X941 | -X841,sodoku constraints
c7083,,-X242 | -X142,sodoku constraints
c7084,,-X342 | -X142,sodoku constraints
c7085,,-X442 | -X142,sodoku constraints
c7086,,-X542 | -X142,sodoku constraints
c7087,,-X642 | -X142,sodoku constraints
c7088,,-X742 | -X142,sodoku constraints
c7089,,-X842 | -X142,sodoku constraints
c7090,,-X942 | -X142,sodoku constraints
c7091,,-X342 | -X242,sodoku constraints
c7092,,-X442 | -X242,sodoku constraints
c7093,,-X542 | -X242,sodoku constraints
c7094,,-X642 | -X242,sodoku constraints
c7095,,-X742 | -X242,sodoku constraints
c7096,,-X842 | -X242,sodoku constraints
c7097,,-X942 | -X242,sodoku constraints
c7098,,-X442 | -X342,sodoku constraints
c7099,,-X542 | -X342,sodoku constraints
c7100,,-X642 | -X342,sodoku constraints
c7101,,-X742 | -X342,sodoku constraints
c7102,,-X842 | -X342,sodoku constraints
c7103,,-X942 | -X342,sodoku constraints
c7104,,-X542 | -X442,sodoku constraints
c7105,,-X642 | -X442,sodoku constraints
c7106,,-X742 | -X442,sodoku constraints
c7107,,-X842 | -X442,sodoku constraints
c7108,,-X942 | -X442,sodoku constraints
c7109,,-X642 | -X542,sodoku constraints
c7110,,-X742 | -X542,sodoku constraints
c7111,,-X842 | -X542,sodoku constraints
c7112,,-X942 | -X542,sodoku constraints
c7113,,-X742 | -X642,sodoku constraints
c7114,,-X842 | -X642,sodoku constraints
c7115,,-X942 | -X642,sodoku constraints
c7116,,-X842 | -X742,sodoku constraints
c7117,,-X942 | -X742,sodoku constraints
c7118,,-X942 | -X842,sodoku constraints
c7119,,-X243 | -X143,sodoku constraints
c7120,,-X343 | -X143,sodoku constraints
c7121,,-X443 | -X143,sodoku constraints
c7122,,-X543 | -X143,sodoku constraints
c7123,,-X643 | -X143,sodoku constraints
c7124,,-X743 | -X143,sodoku constraints
c7125,,-X843 | -X143,sodoku constraints
c7126,,-X943 | -X143,sodoku constraints
c7127,,-X343 | -X243,sodoku constraints
c7128,,-X443 | -X243,sodoku constraints
c7129,,-X543 | -X243,sodoku constraints
c7130,,-X643 | -X243,sodoku constraints
c7131,,-X743 | -X243,sodoku constraints
c7132,,-X843 | -X243,sodoku constraints
c7133,,-X943 | -X243,sodoku constraints
c7134,,-X443 | -X343,sodoku constraints
c7135,,-X543 | -X343,sodoku constraints
c7136,,-X643 | -X343,sodoku constraints
c7137,,-X743 | -X343,sodoku constraints
c7138,,-X843 | -X343,sodoku constraints
c7139,,-X943 | -X343,sodoku constraints
c7140,,-X543 | -X443,sodoku constraints
c7141,,-X643 | -X443,sodoku constraints
c7142,,-X743 | -X443,sodoku constraints
c7143,,-X843 | -X443,sodoku constraints
c7144,,-X943 | -X443,sodoku constraints
c7145,,-X643 | -X543,sodoku constraints
c7146,,-X743 | -X543,sodoku constraints
c7147,,-X843 | -X543,sodoku constraints
c7148,,-X943 | -X543,sodoku constraints
c7149,,-X743 | -X643,sodoku constraints
c7150,,-X843 | -X643,sodoku constraints
c7151,,-X943 | -X643,sodoku constraints
c7152,,-X843 | -X743,sodoku constraints
c7153,,-X943 | -X743,sodoku constraints
c7154,,-X943 | -X843,sodoku constraints
c7155,,-X244 | -X144,sodoku constraints
c7156,,-X344 | -X144,sodoku constraints
c7157,,-X444 | -X144,sodoku constraints
c7158,,-X544 | -X144,sodoku constraints
c7159,,-X644 | -X144,sodoku constraints
c7160,,-X744 | -X144,sodoku constraints
c7161,,-X844 | -X144,sodoku constraints
c7162,,-X944 | -X144,sodoku constraints
c7163,,-X344 | -X244,sodoku constraints
c7164,,-X444 | -X244,*sodoku constraints
c7165,,-X544 | -X244,sodoku constraints
c7166,,-X644 | -X244,sodoku constraints
c7167,,-X744 | -X244,sodoku constraints
c7168,,-X844 | -X244,sodoku constraints
c7169,,-X944 | -X244,sodoku constraints
c7170,,-X444 | -X344,sodoku constraints
c7171,,-X544 | -X344,sodoku constraints
c7172,,-X644 | -X344,sodoku constraints
c7173,,-X744 | -X344,sodoku constraints
c7174,,-X844 | -X344,sodoku constraints
c7175,,-X944 | -X344,sodoku constraints
c7176,,-X544 | -X444,*sodoku constraints
c7177,,-X644 | -X444,*sodoku constraints
c7178,,-X744 | -X444,*sodoku constraints
c7179,,-X844 | -X444,*sodoku constraints
c7180,,-X944 | -X444,*sodoku constraints
c7181,,-X644 | -X544,sodoku constraints
c7182,,-X744 | -X544,sodoku constraints
c7183,,-X844 | -X544,sodoku constraints
c7184,,-X944 | -X544,sodoku constraints
c7185,,-X744 | -X644,sodoku constraints
c7186,,-X844 | -X644,sodoku constraints
c7187,,-X944 | -X644,sodoku constraints
c7188,,-X844 | -X744,sodoku constraints
c7189,,-X944 | -X744,sodoku constraints
c7190,,-X944 | -X844,sodoku constraints
c7191,,-X245 | -X145,sodoku constraints
c7192,,-X345 | -X145,sodoku constraints
c7193,,-X445 | -X145,sodoku constraints
c7194,,-X545 | -X145,sodoku constraints
c7195,,-X645 | -X145,sodoku constraints
c7196,,-X745 | -X145,sodoku constraints
c7197,,-X845 | -X145,sodoku constraints
c7198,,-X945 | -X145,sodoku constraints
c7199,,-X345 | -X245,sodoku constraints
c7200,,-X445 | -X245,sodoku constraints
c7201,,-X545 | -X245,sodoku constraints
c7202,,-X645 | -X245,sodoku constraints
c7203,,-X745 | -X245,sodoku constraints
c7204,,-X845 | -X245,sodoku constraints
c7205,,-X945 | -X245,sodoku constraints
c7206,,-X445 | -X345,sodoku constraints
c7207,,-X545 | -X345,sodoku constraints
c7208,,-X645 | -X345,sodoku constraints
c7209,,-X745 | -X345,sodoku constraints
c7210,,-X845 | -X345,sodoku constraints
c7211,,-X945 | -X345,sodoku constraints
c7212,,-X545 | -X445,sodoku constraints
c7213,,-X645 | -X445,sodoku constraints
c7214,,-X745 | -X445,sodoku constraints
c7215,,-X845 | -X445,sodoku constraints
c7216,,-X945 | -X445,sodoku constraints
c7217,,-X645 | -X545,sodoku constraints
c7218,,-X745 | -X545,sodoku constraints
c7219,,-X845 | -X545,sodoku constraints
c7220,,-X945 | -X545,sodoku constraints
c7221,,-X745 | -X645,sodoku constraints
c7222,,-X845 | -X645,sodoku constraints
c7223,,-X945 | -X645,sodoku constraints
c7224,,-X845 | -X745,sodoku constraints
c7225,,-X945 | -X745,sodoku constraints
c7226,,-X945 | -X845,sodoku constraints
c7227,,-X246 | -X146,sodoku constraints
c7228,,-X346 | -X146,sodoku constraints
c7229,,-X446 | -X146,sodoku constraints
c7230,,-X546 | -X146,sodoku constraints
c7231,,-X646 | -X146,sodoku constraints
c7232,,-X746 | -X146,sodoku constraints
c7233,,-X846 | -X146,sodoku constraints
c7234,,-X946 | -X146,sodoku constraints
c7235,,-X346 | -X246,sodoku constraints
c7236,,-X446 | -X246,sodoku constraints
c7237,,-X546 | -X246,sodoku constraints
c7238,,-X646 | -X246,sodoku constraints
c7239,,-X746 | -X246,sodoku constraints
c7240,,-X846 | -X246,sodoku constraints
c7241,,-X946 | -X246,sodoku constraints
c7242,,-X446 | -X346,sodoku constraints
c7243,,-X546 | -X346,sodoku constraints
c7244,,-X646 | -X346,sodoku constraints
c7245,,-X746 | -X346,sodoku constraints
c7246,,-X846 | -X346,sodoku constraints
c7247,,-X946 | -X346,sodoku constraints
c7248,,-X546 | -X446,sodoku constraints
c7249,,-X646 | -X446,sodoku constraints
c7250,,-X746 | -X446,sodoku constraints
c7251,,-X846 | -X446,sodoku constraints
c7252,,-X946 | -X446,sodoku constraints
c7253,,-X646 | -X546,sodoku constraints
c7254,,-X746 | -X546,sodoku constraints
c7255,,-X846 | -X546,sodoku constraints
c7256,,-X946 | -X546,sodoku constraints
c7257,,-X746 | -X646,sodoku constraints
c7258,,-X846 | -X646,sodoku constraints
c7259,,-X946 | -X646,sodoku constraints
c7260,,-X846 | -X746,sodoku constraints
c7261,,-X946 | -X746,sodoku constraints
c7262,,-X946 | -X846,sodoku constraints
c7263,,-X247 | -X147,sodoku constraints
c7264,,-X347 | -X147,sodoku constraints
c7265,,-X447 | -X147,sodoku constraints
c7266,,-X547 | -X147,sodoku constraints
c7267,,-X647 | -X147,sodoku constraints
c7268,,-X747 | -X147,sodoku constraints
c7269,,-X847 | -X147,sodoku constraints
c7270,,-X947 | -X147,sodoku constraints
c7271,,-X347 | -X247,*sodoku constraints
c7272,,-X447 | -X247,sodoku constraints
c7273,,-X547 | -X247,sodoku constraints
c7274,,-X647 | -X247,sodoku constraints
c7275,,-X747 | -X247,sodoku constraints
c7276,,-X847 | -X247,sodoku constraints
c7277,,-X947 | -X247,sodoku constraints
c7278,,-X447 | -X347,*sodoku constraints
c7279,,-X547 | -X347,*sodoku constraints
c7280,,-X647 | -X347,*sodoku constraints
c7281,,-X747 | -X347,*sodoku constraints
c7282,,-X847 | -X347,*sodoku constraints
c7283,,-X947 | -X347,*sodoku constraints
c7284,,-X547 | -X447,sodoku constraints
c7285,,-X647 | -X447,sodoku constraints
c7286,,-X747 | -X447,sodoku constraints
c7287,,-X847 | -X447,sodoku constraints
c7288,,-X947 | -X447,sodoku constraints
c7289,,-X647 | -X547,sodoku constraints
c7290,,-X747 | -X547,sodoku constraints
c7291,,-X847 | -X547,sodoku constraints
c7292,,-X947 | -X547,sodoku constraints
c7293,,-X747 | -X647,sodoku constraints
c7294,,-X847 | -X647,sodoku constraints
c7295,,-X947 | -X647,sodoku constraints
c7296,,-X847 | -X747,sodoku constraints
c7297,,-X947 | -X747,sodoku constraints
c7298,,-X947 | -X847,sodoku constraints
c7299,,-X248 | -X148,sodoku constraints
c7300,,-X348 | -X148,sodoku constraints
c7301,,-X448 | -X148,sodoku constraints
c7302,,-X548 | -X148,sodoku constraints
c7303,,-X648 | -X148,sodoku constraints
c7304,,-X748 | -X148,sodoku constraints
c7305,,-X848 | -X148,sodoku constraints
c7306,,-X948 | -X148,sodoku constraints
c7307,,-X348 | -X248,sodoku constraints
c7308,,-X448 | -X248,sodoku constraints
c7309,,-X548 | -X248,sodoku constraints
c7310,,-X648 | -X248,sodoku constraints
c7311,,-X748 | -X248,sodoku constraints
c7312,,-X848 | -X248,sodoku constraints
c7313,,-X948 | -X248,sodoku constraints
c7314,,-X448 | -X348,sodoku constraints
c7315,,-X548 | -X348,sodoku constraints
c7316,,-X648 | -X348,sodoku constraints
c7317,,-X748 | -X348,sodoku constraints
c7318,,-X848 | -X348,sodoku constraints
c7319,,-X948 | -X348,sodoku constraints
c7320,,-X548 | -X448,sodoku constraints
c7321,,-X648 | -X448,sodoku constraints
c7322,,-X748 | -X448,sodoku constraints
c7323,,-X848 | -X448,sodoku constraints
c7324,,-X948 | -X448,sodoku constraints
c7325,,-X648 | -X548,*sodoku constraints
